Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
120.0,-302.8504016488424,136.0,-130.01853464208497,13648.0,0.870344
121.0,-24.458083524488615,80.0,-129.92589383519987,13728.0,0.869584
122.0,-5.830855837681128,176.0,-128.78604588157498,13904.0,0.867912
123.0,-21.081496411937707,200.0,-128.00940088645592,14104.0,0.866012
124.0,-187.23577949949623,141.0,-126.67191875293702,14245.0,0.8646725
125.0,-83.28783963360819,106.0,-124.87993922941794,14351.0,0.8636655
126.0,-73.2897105361405,176.0,-125.49917954877759,14527.0,0.8619935000000001
127.0,-34.16433567542062,137.0,-124.5459297899627,14664.0,0.860692
128.0,-244.0172940124897,104.0,-124.3779024561684,14768.0,0.859704
129.0,-123.52488367433367,121.0,-122.55505352333597,14889.0,0.8585545
130.0,-29.172592631729373,85.0,-121.76742363728647,14974.0,0.857747
131.0,-17.769689355002427,134.0,-121.4752302111932,15108.0,0.856474
132.0,-91.30984723610223,94.0,-120.73273978583606,15202.0,0.855581
133.0,-126.49390721455961,113.0,-120.38716072236147,15315.0,0.8545075
134.0,-307.25676226415897,111.0,-122.41564794116262,15426.0,0.853453
135.0,-46.79858262439932,129.0,-121.7322232002084,15555.0,0.8522275
136.0,-12.375748603428505,178.0,-118.52767011340538,15733.0,0.8505365
137.0,-382.2875145749501,138.0,-119.56245248171406,15871.0,0.8492255
138.0,-65.2930441730714,135.0,-117.77673866188087,16006.0,0.847943
139.0,-499.12360148914144,104.0,-122.12797423201899,16110.0,0.846955
140.0,-69.9509292986806,96.0,-121.86468800453544,16206.0,0.846043
141.0,-82.76359721955245,144.0,-122.81104557048339,16350.0,0.8446750000000001
142.0,-57.549056821990334,197.0,-122.83051901108533,16547.0,0.8428035
143.0,-103.26369344128234,120.0,-121.79129796575266,16667.0,0.8416635
144.0,-45.632034577063536,155.0,-121.34235616620386,16822.0,0.840191
145.0,-42.393117490350264,101.0,-118.6880972101203,16923.0,0.8392315
146.0,-34.08072397404703,141.0,-118.40972837807381,17064.0,0.8378920000000001
147.0,-50.295985042823716,157.0,-117.08792739042252,17221.0,0.8364005
148.0,-1.7135899161530972,113.0,-115.92571738960063,17334.0,0.835327
149.0,-65.14908576682065,127.0,-115.17318175658575,17461.0,0.8341205
150.0,-145.72377769476938,116.0,-115.87090109255139,17577.0,0.8330185
151.0,-161.2802559975986,154.0,-114.40214999906388,17731.0,0.8315555
152.0,-11.934307085117482,140.0,-113.841508423923,17871.0,0.8302255000000001
153.0,-35.645550119278084,142.0,-111.40120416815087,18013.0,0.8288765
154.0,-73.02129084173585,129.0,-109.3012334630552,18142.0,0.827651
155.0,-25.721250541726576,159.0,-106.06472467998877,18301.0,0.8261405
156.0,-16.356122010907242,176.0,-103.0483483843309,18477.0,0.8244685
157.0,-38.75326391272278,197.0,-101.92668518949023,18674.0,0.822597
158.0,-229.58107395704678,134.0,-103.44885259418112,18808.0,0.821324
159.0,-27.81915881321899,168.0,-103.19659075911329,18976.0,0.819728
160.0,-75.96496666575386,75.0,-103.1909639349807,19051.0,0.8190155
161.0,-83.82409340469925,159.0,-101.53121255098267,19210.0,0.817505
162.0,-3.633891394940008,159.0,-98.93200914809236,19369.0,0.8159945
163.0,-8.068721222783367,116.0,-95.24887386950063,19485.0,0.8148925
164.0,-42.04366308281392,98.0,-94.86645167661158,19583.0,0.8139615
165.0,-37.05285199141875,83.0,-94.24440917993506,19666.0,0.813173
166.0,-58.79082702252106,89.0,-94.07148963402828,19755.0,0.8123275000000001
167.0,-31.83002725835803,100.0,-92.66165245467378,19855.0,0.8113775000000001
168.0,-56.7001473338448,75.0,-91.44344389986995,19930.0,0.810665
169.0,-30.99124352231982,114.0,-91.286163804129,20044.0,0.809582
170.0,-43.44743687897651,105.0,-89.52841501044263,20149.0,0.8085845
171.0,-17.20854452917355,168.0,-88.96941802055261,20317.0,0.8069885
172.0,-528.5702008873175,113.0,-92.98832515351762,20430.0,0.805915
173.0,-56.66543950767546,137.0,-92.90407670403641,20567.0,0.8046135000000001
174.0,-56.060641539967925,107.0,-94.48240656066372,20674.0,0.803597
175.0,-46.80357554897124,172.0,-94.18067769957919,20846.0,0.801963
176.0,-61.363377267483735,159.0,-94.2634190442231,21005.0,0.8004525
177.0,-59.036021422669165,119.0,-92.62734293708512,21124.0,0.7993220000000001
178.0,-24.02203215728011,159.0,-92.03098030926698,21283.0,0.7978115
179.0,-22.242008227136708,156.0,-91.56271384355043,21439.0,0.7963295
180.0,-71.11152442547537,87.0,-91.33672121421934,21526.0,0.7955030000000001
