Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
147.0,-127.05607496690897,76.0,-129.03953980884174,15950.0,0.848475
148.0,-90.86542709298845,152.0,-128.74837136200088,16102.0,0.847031
149.0,-274.4856625839702,144.0,-130.84469714875883,16246.0,0.845663
150.0,-43.399541368549954,122.0,-127.22898369261851,16368.0,0.844504
151.0,-69.55807123643406,100.0,-126.01180883020123,16468.0,0.843554
152.0,-89.11696371646536,71.0,-124.28850080186899,16539.0,0.8428795
153.0,-81.33761125442695,159.0,-122.98322218794803,16698.0,0.841369
154.0,-133.1101745324666,123.0,-123.49405701372602,16821.0,0.8402005
155.0,-132.75213139603008,133.0,-124.28290388617262,16954.0,0.838937
156.0,-58.14976148203248,94.0,-123.6431034736534,17048.0,0.838044
157.0,24.600555861621004,111.0,-123.00768808736693,17159.0,0.8369895
158.0,-12.713575981902665,155.0,-122.14335795352832,17314.0,0.8355170000000001
159.0,-25.773397337204102,97.0,-121.59698253026741,17411.0,0.8345955
160.0,0.23867216436659078,253.0,-120.21785745093362,17664.0,0.832192
161.0,-20.311131555888025,130.0,-117.40250373873415,17794.0,0.8309570000000001
162.0,-43.68945471888823,72.0,-116.06527359097103,17866.0,0.830273
163.0,-76.30654212881352,127.0,-115.74939822518648,17993.0,0.8290665
164.0,-32.70654243606188,148.0,-113.65162126869754,18141.0,0.8276605
165.0,-76.85013086738155,154.0,-112.26291341141673,18295.0,0.8261975
166.0,-36.51002991794663,88.0,-111.0886731991488,18383.0,0.8253615000000001
167.0,-128.79644473630597,110.0,-110.66862837635567,18493.0,0.8243165
168.0,-84.98977282830982,143.0,-110.80965067702807,18636.0,0.8229580000000001
169.0,-64.36461617876122,161.0,-108.19158382976177,18797.0,0.8214285
170.0,-17.96763723297235,158.0,-107.16854143863566,18955.0,0.8199275
171.0,-184.68863058859154,84.0,-108.82922606548637,19039.0,0.8191295000000001
172.0,-84.3472999937479,83.0,-108.12227524921776,19122.0,0.818341
173.0,-49.9575771569137,151.0,-107.31077199088512,19273.0,0.8169065
174.0,-70.57276776451833,161.0,-105.53406285552462,19434.0,0.815377
175.0,-17.262228986705992,110.0,-104.43077907212282,19544.0,0.8143320000000001
