Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
1.0,-217.5526148802095,104.0,-217.5526148802095,104.0,0.999012
2.0,-328.5009393236933,96.0,-273.0267771019514,200.0,0.9981
3.0,24.037256448654475,105.0,-174.00543258508276,305.0,0.9971025
4.0,-69.57268162404043,108.0,-147.89724484482218,413.0,0.9960765
5.0,-55.54427960368544,65.0,-129.42665179659485,478.0,0.995459
6.0,-374.94472270754505,106.0,-170.3463302817532,584.0,0.994452
7.0,-58.38414676464893,117.0,-154.3517326364526,701.0,0.9933405
8.0,-119.34125740052002,64.0,-149.97542323196103,765.0,0.9927325
9.0,-125.15875786996928,122.0,-147.21801596951752,887.0,0.9915735
10.0,-100.35764829666392,95.0,-142.53197920223215,982.0,0.990671
11.0,-65.50922848368968,61.0,-135.52991095509194,1043.0,0.9900915
12.0,-100.45560741427603,88.0,-132.6070523266906,1131.0,0.9892555
13.0,-112.28512369186753,92.0,-131.04382704708883,1223.0,0.9883815
14.0,-125.94272366003517,74.0,-130.67946251944213,1297.0,0.9876785
15.0,-137.31981312214214,97.0,-131.12215255962212,1394.0,0.986757
16.0,-74.20174590511007,73.0,-127.56462714371511,1467.0,0.9860635
17.0,-156.87770560167164,90.0,-129.28892587653607,1557.0,0.9852085
18.0,-146.50621751914076,93.0,-130.245442078903,1650.0,0.984325
19.0,-90.80108300531283,87.0,-128.16942318029297,1737.0,0.9834985
20.0,-319.24160917822167,107.0,-137.7230324801894,1844.0,0.982482
21.0,-371.0272420274153,79.0,-148.83275674434304,1923.0,0.9817315
22.0,-268.69716313237996,119.0,-154.28113885289017,2042.0,0.9806010000000001
23.0,-294.11111934898395,90.0,-160.36070322228554,2132.0,0.979746
24.0,-353.8363087470408,104.0,-168.42218678581705,2236.0,0.978758
25.0,-121.59843220103636,140.0,-166.54923660242582,2376.0,0.977428
26.0,-87.64102668526434,125.0,-163.51430545176575,2501.0,0.9762405
27.0,-150.186480138486,107.0,-163.02068229201467,2608.0,0.975224
28.0,-106.00256756503512,69.0,-160.9843210517654,2677.0,0.9745685
29.0,-393.37442757087086,106.0,-168.99777300070005,2783.0,0.9735615
30.0,-18.59334134233586,84.0,-163.98429194542126,2867.0,0.9727635
31.0,-105.22168689280554,140.0,-162.08872404049816,3007.0,0.9714335
32.0,-390.25730904843135,106.0,-169.21899232199607,3113.0,0.9704265
33.0,-2.8084538867611855,84.0,-164.17624873304956,3197.0,0.9696285
34.0,-126.97930731512622,151.0,-163.0822210442871,3348.0,0.968194
35.0,-357.22858341762554,124.0,-168.62925996923963,3472.0,0.967016
36.0,-161.72400486575367,103.0,-168.43744732747615,3575.0,0.9660375
37.0,-299.61016652532794,123.0,-171.9826559544451,3698.0,0.964869
38.0,-61.86046046091412,125.0,-169.08470344145746,3823.0,0.9636815
39.0,-109.60460115376591,124.0,-167.55957261356792,3947.0,0.9625035
40.0,-273.20979363357003,90.0,-170.20082813906797,4037.0,0.9616485
41.0,-432.36048338403765,110.0,-176.5949660718721,4147.0,0.9606035
42.0,-60.8226121360455,81.0,-173.83848145435243,4228.0,0.959834
43.0,-85.0286651776769,130.0,-171.77313688977858,4358.0,0.958599
44.0,-91.48463014272039,73.0,-169.94839810007272,4431.0,0.9579055
45.0,-67.21527204836957,95.0,-167.66543974336818,4526.0,0.957003
46.0,-182.008457744608,125.0,-167.97724448252558,4651.0,0.9558155
47.0,-61.20750351187884,113.0,-165.70554786612882,4764.0,0.954742
48.0,-204.662162980398,125.0,-166.5171440143428,4889.0,0.9535545
49.0,-196.6044181169795,84.0,-167.1311700164374,4973.0,0.9527565
50.0,-195.5295528201242,176.0,-167.69913767251117,5149.0,0.9510845
51.0,-22.654054172392392,86.0,-164.8551164274108,5235.0,0.9502675
52.0,-122.55049211506338,114.0,-164.04156595986566,5349.0,0.9491845
53.0,-117.86843736421665,125.0,-163.1703748542874,5474.0,0.947997
54.0,-159.48830136119048,62.0,-163.10218830811894,5536.0,0.947408
55.0,-193.8843687584053,136.0,-163.66186431630595,5672.0,0.946116
56.0,-83.90889558098537,132.0,-162.23770416031806,5804.0,0.944862
57.0,-334.0500322958404,89.0,-165.25195553111666,5893.0,0.9440165
58.0,-131.99016774261895,85.0,-164.67847643131498,5978.0,0.943209
59.0,-428.80173284138476,123.0,-169.15514179419753,6101.0,0.9420405000000001
60.0,-158.6696960526825,116.0,-168.98038436517226,6217.0,0.9409385
61.0,-112.54790572272044,137.0,-168.05526176447634,6354.0,0.9396370000000001
62.0,-138.86999381695568,69.0,-167.5845316362905,6423.0,0.9389815
63.0,-228.9523969406106,105.0,-168.5586247363591,6528.0,0.937984
64.0,-254.10907797963694,107.0,-169.89535056828532,6635.0,0.9369675
65.0,-96.6570663601151,167.0,-168.7686077343135,6802.0,0.935381
66.0,-99.10669490957787,121.0,-167.71312420666598,6923.0,0.9342315
