Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
1.0,-24.300054709822376,83.0,-24.300054709822376,83.0,0.9992115
2.0,-173.4817462074484,121.0,-98.89090045863539,204.0,0.998062
3.0,-388.4612388184532,84.0,-195.41434657857465,288.0,0.997264
4.0,-118.7960036622792,81.0,-176.2597608495008,369.0,0.9964945
5.0,-121.95045205188653,109.0,-165.39789908997793,478.0,0.995459
6.0,-49.870384871419105,79.0,-146.14331338688478,557.0,0.9947085
7.0,-105.58135653796678,137.0,-140.34874812275365,694.0,0.993407
8.0,-73.87188392837665,66.0,-132.03914009845653,760.0,0.99278
9.0,-77.71556310796123,81.0,-126.00318709951262,841.0,0.9920105
10.0,-4.967013984607306,79.0,-113.89956978802209,920.0,0.99126
11.0,-111.0630681569642,91.0,-113.64170600338046,1011.0,0.9903955
12.0,-232.21405369795363,128.0,-123.52273497792822,1139.0,0.9891795
13.0,-80.40171791573118,73.0,-120.20573366545152,1212.0,0.988486
14.0,-85.50208328591626,88.0,-117.72690149548473,1300.0,0.98765
15.0,-74.25714834211753,67.0,-114.82891795192691,1367.0,0.9870135
16.0,-159.40791711534183,63.0,-117.61510539964034,1430.0,0.986415
17.0,-315.45327436249147,130.0,-129.25264475039629,1560.0,0.9851800000000001
18.0,-190.17031583370817,142.0,-132.6369598105803,1702.0,0.983831
19.0,-293.8401595254884,91.0,-141.1213387429439,1793.0,0.9829665
20.0,-275.2373532191223,121.0,-147.8271394667528,1914.0,0.981817
21.0,-287.2435250220694,113.0,-154.46601496938692,2027.0,0.9807435
22.0,-56.537511458171394,93.0,-150.01471935524077,2120.0,0.97986
23.0,-272.33044404664497,153.0,-155.33279434182356,2273.0,0.9784065
24.0,-119.4681467679331,114.0,-153.83843402624478,2387.0,0.9773235
25.0,-58.246048736447385,104.0,-150.01473861465288,2491.0,0.9763355
26.0,-197.37092535517365,79.0,-151.83613041236524,2570.0,0.975585
27.0,-214.10157490331568,94.0,-154.1422579861041,2664.0,0.974692
28.0,-202.42424503928726,129.0,-155.86661466657497,2793.0,0.9734665
29.0,-218.97357662432677,116.0,-158.04271680304916,2909.0,0.9723645
30.0,-248.81112774692218,150.0,-161.06833050117828,3059.0,0.9709395
31.0,-59.524453438352225,84.0,-157.79272156366773,3143.0,0.9701415
32.0,-199.8861771695748,117.0,-159.10814205135233,3260.0,0.9690300000000001
33.0,-74.1257220560468,69.0,-156.53291720300973,3329.0,0.9683745
34.0,-218.07660234511684,110.0,-158.3430255895423,3439.0,0.9673295
35.0,-428.5116405412293,117.0,-166.0621288738762,3556.0,0.966218
36.0,-84.60509449193928,114.0,-163.79943347437793,3670.0,0.965135
37.0,-334.75972220106325,95.0,-168.41998181834242,3765.0,0.9642325
38.0,-275.51340707860237,127.0,-171.23822985150716,3892.0,0.963026
39.0,-140.43609571450247,85.0,-170.44843154030193,3977.0,0.9622185
40.0,-59.22770508520808,85.0,-167.66791337892457,4062.0,0.961411
41.0,-101.39971473610746,104.0,-166.051615851051,4166.0,0.960423
42.0,-85.13254116380976,91.0,-164.1249712156405,4257.0,0.9595585
43.0,-370.2234910079343,76.0,-168.9179600480194,4333.0,0.9588365
44.0,-122.24152531754514,83.0,-167.85713198596318,4416.0,0.958048
45.0,-77.9181677277777,80.0,-165.85848833578126,4496.0,0.957288
46.0,-399.28388288081266,83.0,-170.9329534345863,4579.0,0.9564995000000001
47.0,-71.22958841972559,143.0,-168.81160524278076,4722.0,0.955141
48.0,-67.6834117246143,78.0,-166.70476787781897,4800.0,0.9544
49.0,-89.78035936160636,135.0,-165.13488198973297,4935.0,0.9531175000000001
50.0,-203.52128614586616,158.0,-165.90261007285565,5093.0,0.9516165
51.0,-250.29298019949198,120.0,-167.55732321259362,5213.0,0.9504765000000001
52.0,-155.25165998351667,96.0,-167.32067584280367,5309.0,0.9495645
53.0,-72.5220055452503,89.0,-165.53202168624605,5398.0,0.948719
54.0,-78.66478239615641,122.0,-163.92336910679992,5520.0,0.94756
55.0,-262.84748757344687,88.0,-165.72198944255715,5608.0,0.946724
56.0,-165.30091687604988,117.0,-165.71447028958383,5725.0,0.9456125
57.0,-299.33370158853296,138.0,-168.05866732991626,5863.0,0.9443015
58.0,-55.68890870773284,95.0,-166.1212576984993,5958.0,0.943399
59.0,-32.99849346607803,139.0,-163.86493966066166,6097.0,0.9420785
60.0,-146.5744906323576,123.0,-163.57676551018994,6220.0,0.94091
61.0,-31.26773490690252,90.0,-161.40776500849668,6310.0,0.940055
62.0,-37.843378734030345,106.0,-159.4147910363279,6416.0,0.939048
63.0,-87.99902667328126,94.0,-158.2812074750097,6510.0,0.938155
64.0,-114.69858120147421,132.0,-157.6002289394857,6642.0,0.936901
65.0,-262.6451221762262,176.0,-159.21630422005092,6818.0,0.935229
66.0,-267.4130850536806,119.0,-160.85564938419682,6937.0,0.9340985
67.0,-98.92568850709262,171.0,-159.9313216099117,7108.0,0.932474
68.0,-109.5273161366607,125.0,-159.19008623530505,7233.0,0.9312865
69.0,-54.4390053856101,72.0,-157.67195462878772,7305.0,0.9306025
70.0,-169.20477720378258,121.0,-157.8367092370019,7426.0,0.929453
71.0,-303.6040869288963,141.0,-159.88977089463424,7567.0,0.9281135
72.0,-265.9313485582978,150.0,-161.36257058440737,7717.0,0.9266885
73.0,-162.8983341149443,121.0,-161.3836084409901,7838.0,0.925539
74.0,-93.6001352505983,124.0,-160.46761556003884,7962.0,0.924361
75.0,-95.13564744483827,164.0,-159.59652265183618,8126.0,0.922803
76.0,-22.95196863062688,119.0,-157.79856799366237,8245.0,0.9216725
77.0,-33.0124374820319,172.0,-156.17796889610872,8417.0,0.9200385
78.0,-246.8407904192582,113.0,-157.34031276179013,8530.0,0.918965
79.0,-82.57247061118352,122.0,-156.39388438013688,8652.0,0.917806
80.0,-139.19861716281372,135.0,-156.17894353992034,8787.0,0.9165235
81.0,-95.08865059356893,138.0,-155.4247423924345,8925.0,0.9152125
82.0,-154.6546947129452,87.0,-155.41535156707488,9012.0,0.914386
83.0,-75.14762045574574,161.0,-154.44827046934802,9173.0,0.9128565
84.0,-158.15342415887017,97.0,-154.49237944184233,9270.0,0.911935
85.0,-91.613491392234,70.0,-153.7526278177293,9340.0,0.91127
86.0,-63.83383330078976,105.0,-152.70706043962537,9445.0,0.9102725
87.0,-257.6510329093963,117.0,-153.91331299674917,9562.0,0.909161
88.0,-83.91447747005003,106.0,-153.11787168394574,9668.0,0.908154
89.0,-88.2532438438711,98.0,-152.3890556407988,9766.0,0.907223
90.0,-99.97919894729317,155.0,-151.80672389975985,9921.0,0.9057505
91.0,-39.39527294709724,102.0,-150.57143322995037,10023.0,0.9047815
92.0,-85.17492522071623,126.0,-149.86060162115433,10149.0,0.9035845
93.0,-117.90907056198084,146.0,-149.51703677105567,10295.0,0.9021975
94.0,-292.6618882778721,169.0,-151.03985434027712,10464.0,0.9005920000000001
95.0,-50.189012956128074,119.0,-149.97826653623346,10583.0,0.8994615
96.0,-141.44673932944997,101.0,-149.88939646116285,10684.0,0.898502
97.0,-454.59174487258167,94.0,-153.03065778499192,10778.0,0.897609
98.0,-74.12875681284493,99.0,-152.2255363465006,10877.0,0.8966685
99.0,1.2808876685956818,82.0,-150.67496640695418,10959.0,0.8958895
100.0,-49.203132272037905,146.0,-149.660248065605,11105.0,0.8945025
101.0,-62.50280999359421,74.0,-150.04227561844274,11179.0,0.8937995
102.0,-102.23058902195692,150.0,-149.32976404658783,11329.0,0.8923745000000001
103.0,-151.65691546576858,123.0,-146.961720813061,11452.0,0.891206
104.0,-27.85804761170904,78.0,-146.05234125255527,11530.0,0.8904650000000001
105.0,-156.56024493933057,131.0,-146.39843918142972,11661.0,0.8892205
106.0,-58.00047426131151,83.0,-146.47974007532864,11744.0,0.888432
107.0,-241.48023604221345,101.0,-147.8387288703711,11845.0,0.8874725
108.0,-9.182950193018783,73.0,-147.19183953301751,11918.0,0.886779
109.0,-63.066506234168884,144.0,-147.04534896427958,12062.0,0.8854110000000001
110.0,-81.90273187947687,96.0,-147.81470614322828,12158.0,0.884499
111.0,-231.76279101588466,154.0,-149.0217033718175,12312.0,0.883036
112.0,-257.20165109567995,129.0,-149.27157934579475,12441.0,0.8818105
113.0,-111.67531261596268,215.0,-149.58431529279707,12656.0,0.879768
114.0,-47.921353275175896,172.0,-149.20850799268968,12828.0,0.878134
115.0,-67.4241707613888,176.0,-149.1401782168824,13004.0,0.8764620000000001
116.0,-215.3501334757534,131.0,-149.6996003804865,13135.0,0.8752175
117.0,-43.739518663935186,181.0,-146.98246282350095,13316.0,0.873498
118.0,-100.87760954008782,91.0,-146.08953576056476,13407.0,0.8726335000000001
119.0,-43.0159459983054,88.0,-143.58129362529291,13495.0,0.8717975
120.0,-52.9611344028245,108.0,-141.35853143712995,13603.0,0.8707715
121.0,-244.30555164926807,110.0,-140.92915170340194,13713.0,0.8697265000000001
122.0,-51.46941990269202,86.0,-140.87847078784716,13799.0,0.8689095
123.0,-51.388359124518914,160.0,-138.6690499386259,13959.0,0.8673895
124.0,-61.43723485476286,127.0,-138.08874081949418,14086.0,0.866183
125.0,-113.40051177921556,144.0,-138.64028544992186,14230.0,0.864815
126.0,-61.946855761461315,144.0,-137.28604475398473,14374.0,0.8634470000000001
127.0,-46.64676815940807,138.0,-135.61149668654565,14512.0,0.862136
128.0,-90.41725582915265,120.0,-134.4914267944443,14632.0,0.860996
129.0,-172.665138395226,178.0,-134.0283424121533,14810.0,0.859305
130.0,-32.387924969679574,177.0,-131.8641103843809,14987.0,0.8576235
131.0,-51.46398969159913,128.0,-131.7835057469134,15115.0,0.8564075
