Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
1.0,-330.4683307707318,81.0,-330.4683307707318,81.0,0.9992305
2.0,-388.14792209163124,86.0,-359.30812643118156,167.0,0.9984135
3.0,-218.56899011842367,136.0,-312.3950809935956,303.0,0.9971215
4.0,-101.45753187515926,95.0,-259.6606937139865,398.0,0.996219
5.0,-465.0061107184106,93.0,-300.72977711487135,491.0,0.9953355
6.0,-132.6591062492494,83.0,-272.71799863726767,574.0,0.994547
7.0,-156.56061743376276,169.0,-256.124087036767,743.0,0.9929415
8.0,-201.5381138017699,95.0,-249.30084038239232,838.0,0.992039
9.0,-439.2356725573034,115.0,-270.40471062404913,953.0,0.9909465
10.0,-111.42159490663528,81.0,-254.50639905230773,1034.0,0.990177
11.0,-39.759242771913634,76.0,-234.98393029954465,1110.0,0.989455
12.0,-199.3136387126641,96.0,-232.01140600063795,1206.0,0.988543
13.0,1.1649489630177499,98.0,-214.07476331112596,1304.0,0.987612
14.0,-179.5868390528993,111.0,-211.6113401498241,1415.0,0.9865575
15.0,-33.15509952252401,91.0,-199.7142574413374,1506.0,0.985693
16.0,-317.45517802060317,91.0,-207.0730649775415,1597.0,0.9848285
17.0,-195.29698183058971,160.0,-206.38035420419138,1757.0,0.9833085
18.0,-61.07394935792275,96.0,-198.30777615717645,1853.0,0.9823965
19.0,-194.25731123362408,104.0,-198.09459379277897,1957.0,0.9814085
20.0,-60.472366650261115,102.0,-191.21348243565305,2059.0,0.9804395
21.0,-469.56186352660836,117.0,-204.4681672495081,2176.0,0.979328
22.0,-212.03357648744128,117.0,-204.81204948759597,2293.0,0.9782165
23.0,-221.63337947741968,122.0,-205.54341166106659,2415.0,0.9770575
24.0,-314.50385516577205,92.0,-210.0834301404293,2507.0,0.9761835
25.0,-235.56131515882194,116.0,-211.10254554116503,2623.0,0.9750815
26.0,-288.28872065100643,107.0,-214.07124458385124,2730.0,0.974065
27.0,-154.4011286722638,103.0,-211.86124029082947,2833.0,0.9730865
28.0,-49.93865364472545,87.0,-206.07829076775434,2920.0,0.97226
29.0,-105.19736746888505,105.0,-202.59963824020713,3025.0,0.9712625
30.0,-50.0086494806861,67.0,-197.5132719482231,3092.0,0.970626
31.0,-334.4944967610139,90.0,-201.93202113573247,3182.0,0.969771
32.0,-320.12147508665134,96.0,-205.62544157169867,3278.0,0.968859
33.0,-326.6593437193815,98.0,-209.2931355761739,3376.0,0.967928
34.0,-163.03346844769848,103.0,-207.93255713121874,3479.0,0.9669495
35.0,-399.87285488851114,89.0,-213.41656563856995,3568.0,0.966104
36.0,-5.306463617663596,68.0,-207.63572947132255,3636.0,0.965458
37.0,-322.8333922940619,115.0,-210.74917981788306,3751.0,0.9643655
38.0,-176.61655163371046,95.0,-209.85095276040485,3846.0,0.963463
39.0,-60.996104225195296,68.0,-206.03416177232253,3914.0,0.962817
40.0,-154.43290652518635,128.0,-204.74413039114413,4042.0,0.961601
41.0,-83.29031453601164,158.0,-201.78184219955554,4200.0,0.9601
42.0,-16.655318494163424,108.0,-197.37406782561763,4308.0,0.959074
43.0,-148.25916535016538,212.0,-196.2318607913048,4520.0,0.95706
44.0,-60.08059962782727,85.0,-193.13751394668031,4605.0,0.9562525
45.0,-211.12895491127216,123.0,-193.53732374589345,4728.0,0.955084
46.0,-105.92359582624866,110.0,-191.63267748677075,4838.0,0.954039
47.0,-76.46027168129214,142.0,-189.1822007675052,4980.0,0.95269
48.0,-101.84527605415609,76.0,-187.36268150264382,5056.0,0.951968
49.0,-134.10178822245052,110.0,-186.27572449692562,5166.0,0.950923
50.0,-111.15194023311207,125.0,-184.77324881164935,5291.0,0.9497355
51.0,-149.8509276959703,122.0,-184.0884974172243,5413.0,0.9485765
52.0,-79.02885532862418,100.0,-182.0681196847512,5513.0,0.9476265
53.0,-94.23365752244732,109.0,-180.41086568168888,5622.0,0.946591
54.0,-222.7994545079196,87.0,-181.1958395488413,5709.0,0.9457645
55.0,-68.87887046293535,136.0,-179.15371283818845,5845.0,0.9444725
56.0,-214.10266901021356,142.0,-179.77780134126027,5987.0,0.9431235
57.0,-107.84168695140555,80.0,-178.51576424670142,6067.0,0.9423635
58.0,-342.0097762159122,158.0,-181.33462652203264,6225.0,0.9408625
59.0,-65.23103791752442,132.0,-179.36676908805794,6357.0,0.9396085
60.0,-248.46533483281797,115.0,-180.5184118504706,6472.0,0.938516
61.0,-345.46671438377405,146.0,-183.22248238380345,6618.0,0.937129
62.0,-166.2289276824823,115.0,-182.94839279184666,6733.0,0.9360365
63.0,-40.599030810683274,100.0,-180.68887910960598,6833.0,0.9350865
64.0,-142.66899188414567,172.0,-180.09481837170813,7005.0,0.9334525
