Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
43.0,-374.2307058284914,100.0,-197.77894499796372,4529.0,0.9569745000000001
44.0,-242.37645164357053,106.0,-198.7925246944548,4635.0,0.9559675
45.0,-209.30232828332294,109.0,-199.02607588531856,4744.0,0.954932
46.0,-220.9766149760049,109.0,-199.50326151772478,4853.0,0.9538965
47.0,-106.92181455939145,100.0,-197.53344349733473,4953.0,0.9529465
48.0,-56.14506663843148,73.0,-194.58785231277423,5026.0,0.952253
49.0,-177.4049209795616,82.0,-194.23718024474948,5108.0,0.951474
50.0,-165.00077465679453,92.0,-193.6524521329904,5200.0,0.9506
51.0,-135.4198456833266,100.0,-192.5106363202519,5300.0,0.94965
52.0,-139.7368943090027,90.0,-191.4957566661894,5390.0,0.948795
53.0,-134.7028206694922,107.0,-190.42419183606305,5497.0,0.9477785
54.0,-160.26400339737043,154.0,-189.86566982793914,5651.0,0.9463155
55.0,-294.5481628198995,92.0,-191.76898788233842,5743.0,0.9454415
56.0,-180.9774227284601,149.0,-191.5762813617334,5892.0,0.944026
57.0,-101.65444911552194,152.0,-189.9987053574139,6044.0,0.942582
58.0,-100.66885533031407,105.0,-188.45853552936046,6149.0,0.9415845
59.0,-184.0801670257475,110.0,-188.384325893706,6259.0,0.9405395
60.0,-192.86673918850312,92.0,-188.45903278195263,6351.0,0.9396655
61.0,-77.7108714451745,152.0,-186.64348915348086,6503.0,0.9382215
62.0,-92.84546748637364,93.0,-185.13061783626944,6596.0,0.937338
63.0,-128.78574603787825,143.0,-184.23625479185054,6739.0,0.9359795
64.0,-147.63034181589214,83.0,-183.66428740160117,6822.0,0.935191
65.0,-190.0652011990393,107.0,-183.76276299848482,6929.0,0.9341745
66.0,-107.22192251530788,140.0,-182.60305329419427,7069.0,0.9328445
67.0,-185.89332164188568,109.0,-182.65216177699563,7178.0,0.931809
68.0,-101.3395578939386,89.0,-181.45638819048008,7267.0,0.9309635
69.0,-79.50536659469248,97.0,-179.97883715285997,7364.0,0.930042
70.0,-78.3581411347007,129.0,-178.52711292402913,7493.0,0.9288165
71.0,-299.35181708648827,99.0,-180.2288693206835,7592.0,0.927876
72.0,-290.060046365243,163.0,-181.75430233519126,7755.0,0.9263275
73.0,-423.4723425234102,132.0,-185.06550836516686,7887.0,0.9250735
74.0,-29.389565146506044,87.0,-182.96177940275254,7974.0,0.924247
75.0,-124.33294756641705,81.0,-182.18006164493474,8055.0,0.9234775
76.0,-158.19507377671852,127.0,-181.86446969930032,8182.0,0.9222710000000001
77.0,-95.46174214182699,134.0,-180.74235635439805,8316.0,0.920998
78.0,-277.77701475380536,103.0,-181.98639043644172,8419.0,0.9200195
79.0,-248.75307424568408,97.0,-182.83153833276126,8516.0,0.919098
80.0,-33.758593439558865,130.0,-180.96812652159625,8646.0,0.917863
81.0,-71.64735404906733,112.0,-179.61848735526874,8758.0,0.916799
82.0,-95.37984200943777,150.0,-178.59118680227078,8908.0,0.915374
83.0,-224.01413027743448,138.0,-179.13845118148961,9046.0,0.9140630000000001
84.0,-146.90725763386752,123.0,-178.75474649639887,9169.0,0.9128945
85.0,-145.67421250199482,113.0,-178.36556374352355,9282.0,0.911821
86.0,-69.61078324885347,95.0,-177.1009732726553,9377.0,0.9109185
87.0,-154.1774870578926,86.0,-176.83748492535918,9463.0,0.9101015
88.0,-218.22521207908648,151.0,-177.30780000665152,9614.0,0.908667
89.0,-86.59384999244509,102.0,-176.28854214132335,9716.0,0.907698
90.0,-38.64024787334797,94.0,-174.75911664945696,9810.0,0.906805
91.0,-87.12129335186242,153.0,-173.79606364618667,9963.0,0.9053515
92.0,-109.43645936854867,102.0,-173.0965027301254,10065.0,0.9043825
93.0,-1.6021498609195106,73.0,-171.2524774304565,10138.0,0.903689
94.0,-68.92006719638687,156.0,-170.16383476839192,10294.0,0.902207
95.0,-200.41324770958593,129.0,-170.48224964145714,10423.0,0.9009815
96.0,-80.62870795354043,106.0,-169.54627524887465,10529.0,0.8999745
97.0,-212.74468970759702,89.0,-169.99161972783057,10618.0,0.8991290000000001
98.0,-112.2935340787468,136.0,-169.40286375181952,10754.0,0.897837
99.0,-102.72501285460743,115.0,-168.72935010639313,10869.0,0.8967445
100.0,-180.71996767080577,95.0,-168.84925628203723,10964.0,0.895842
101.0,-72.19778857074908,143.0,-164.72426673497685,11107.0,0.8944835
102.0,-150.58489629538445,98.0,-165.12965447894044,11205.0,0.8935525
103.0,-110.49232092875445,80.0,-164.98099353900528,11285.0,0.8927925
104.0,-463.2454292624813,96.0,-169.25236323867506,11381.0,0.8918805
105.0,-56.2604847392372,95.0,-169.17866836369598,11476.0,0.890978
106.0,-44.41433316503932,148.0,-167.75951489142332,11624.0,0.889572
107.0,-21.34235580487588,158.0,-164.73482789566745,11782.0,0.888071
108.0,-48.841537278614574,93.0,-162.50518648214526,11875.0,0.8871875
109.0,-67.24261203646478,124.0,-160.44136313500064,11999.0,0.8860095
110.0,-88.0140187272358,68.0,-157.84515289012216,12067.0,0.8853635
111.0,-348.9273677070338,141.0,-160.594070765828,12208.0,0.884024
112.0,-233.43841040098008,128.0,-159.43421760374702,12336.0,0.882808
113.0,-24.92392620016892,137.0,-158.83951247858914,12473.0,0.8815065
114.0,-380.23327154638423,116.0,-162.06072713696537,12589.0,0.8804045
115.0,-31.989203646236106,71.0,-158.82112347372842,12660.0,0.87973
116.0,-31.348152883324545,131.0,-154.58132179943559,12791.0,0.8784855
117.0,-171.32551943198297,100.0,-154.0360980454704,12891.0,0.8775355
118.0,-81.85450417510765,94.0,-153.11539387147212,12985.0,0.8766425
119.0,-45.92574042496732,114.0,-152.65452706102766,13099.0,0.8755595
120.0,-75.89867022654738,76.0,-151.2065028172157,13175.0,0.8748375
121.0,-113.1788109570184,72.0,-151.4764753301752,13247.0,0.8741535
122.0,-38.19708554071834,158.0,-151.229608582766,13405.0,0.8726525
123.0,-119.83797453312572,89.0,-149.30698364134142,13494.0,0.871807
124.0,-90.37532331393068,146.0,-149.56944714837124,13640.0,0.87042
125.0,-157.66240255803874,115.0,-150.45455117832088,13755.0,0.8693275
126.0,-142.03958954731007,138.0,-151.79749710794883,13893.0,0.8680165
127.0,-42.75683715891156,102.0,-149.0221683015667,13995.0,0.8670475
128.0,-47.176866956218724,174.0,-148.3948459816139,14169.0,0.8653945000000001
129.0,-136.96661674830105,166.0,-147.3500508728694,14335.0,0.8638175
130.0,-64.1697283875695,94.0,-144.75536105081062,14429.0,0.8629245
131.0,-44.66290905308957,77.0,-140.46074319554822,14506.0,0.862193
132.0,-164.57496446174292,125.0,-139.98082891246423,14631.0,0.8610055
133.0,-87.2931120200593,101.0,-140.2457099969617,14732.0,0.860046
134.0,-88.45552488503687,96.0,-140.08566435087667,14828.0,0.8591340000000001
135.0,-52.858744978295995,79.0,-139.9656396686986,14907.0,0.8583835
136.0,-93.58336410762846,187.0,-140.07610003642833,15094.0,0.856607
137.0,-112.49564885284627,122.0,-136.49062584157028,15216.0,0.855448
138.0,-72.56440850802095,83.0,-135.48798483622133,15299.0,0.8546595
139.0,-50.66685621979907,134.0,-135.3882330222082,15433.0,0.8533865
140.0,-90.61519480435138,168.0,-133.59149876612366,15601.0,0.8517905
141.0,-40.267816642187306,93.0,-133.73346209127584,15694.0,0.8509070000000001
142.0,-15.59233392243803,178.0,-131.69154356727987,15872.0,0.849216
143.0,-46.31956186860306,179.0,-128.41243212768094,16051.0,0.8475155
144.0,-208.72323886010895,119.0,-128.07589999984634,16170.0,0.846385
145.0,-9.4168630358064,159.0,-126.07704534737118,16329.0,0.8448745
146.0,-62.324083516084755,116.0,-124.490520032772,16445.0,0.8437725
147.0,-83.79514166359562,146.0,-124.25925330381403,16591.0,0.8423855
148.0,-31.54592732473394,124.0,-124.01326191067706,16715.0,0.8412075
149.0,-73.15885028428515,160.0,-122.97080120372429,16875.0,0.8396875
150.0,-2.9390100445275635,211.0,-121.35018355760162,17086.0,0.837683
151.0,-47.281860412753325,82.0,-120.46880370489589,17168.0,0.836904
152.0,-21.62456906357231,101.0,-119.28768045244158,17269.0,0.8359445
153.0,-55.6657100225395,128.0,-118.49730934597204,17397.0,0.8347285
154.0,-6.117669306550141,72.0,-116.95584600506385,17469.0,0.8340445000000001
155.0,18.81239903507678,216.0,-113.8222403865141,17685.0,0.8319925
156.0,-75.18620780076486,70.0,-112.76432823723715,17755.0,0.8313275
157.0,-59.78362507367431,132.0,-112.34561999681866,17887.0,0.8300735
158.0,-58.894181619162836,79.0,-111.92787325970717,17966.0,0.829323
159.0,-18.605414282376913,108.0,-110.27312573227347,18074.0,0.8282970000000001
160.0,-116.06646934908699,100.0,-109.50512303387931,18174.0,0.827347
161.0,-35.379399473307046,134.0,-109.08180831416063,18308.0,0.826074
162.0,-191.50530699626006,106.0,-110.06840670925949,18414.0,0.825067
163.0,-99.76036374095646,143.0,-109.77815288629024,18557.0,0.8237085
164.0,-53.66359790011938,178.0,-108.83848544713251,18735.0,0.8220175000000001
165.0,-232.99087917687592,102.0,-109.26774222691087,18837.0,0.8210485000000001
166.0,-18.872403646257084,112.0,-108.38424703822037,18949.0,0.8199845
167.0,-71.67919848286132,71.0,-107.24210580663014,19020.0,0.81931
168.0,-34.91447403844987,136.0,-106.57785496807524,19156.0,0.818018
169.0,-63.04293726866039,188.0,-106.41323067481493,19344.0,0.8162320000000001
170.0,-86.5207666297541,101.0,-106.49485692976546,19445.0,0.8152725000000001
171.0,-125.2469905647397,179.0,-104.75380866454798,19624.0,0.813572
172.0,-25.651726409717668,167.0,-102.10972546499275,19791.0,0.8119855
173.0,-95.91418923123057,126.0,-98.83414393207093,19917.0,0.8107885
174.0,-86.06702079027168,164.0,-99.40091848850858,20081.0,0.8092305
175.0,-48.74578604380594,125.0,-98.64504687328248,20206.0,0.8080430000000001
176.0,-40.111425519540745,105.0,-97.4642103907107,20311.0,0.8070455000000001
177.0,-105.92061759819482,144.0,-97.56879914527437,20455.0,0.8056775
178.0,-53.26557444259568,187.0,-95.3236847421623,20642.0,0.803901
179.0,-19.72429720466168,145.0,-93.03339697175207,20787.0,0.8025235000000001
180.0,-96.41238403106519,194.0,-93.65993487766713,20981.0,0.8006805
181.0,-155.6702070074624,93.0,-94.50016340725108,21074.0,0.7997970000000001
182.0,-44.18738557368265,108.0,-93.98823884289355,21182.0,0.798771
183.0,-33.79592607875496,115.0,-92.08605680090673,21297.0,0.7976785
184.0,-45.66471482152402,99.0,-91.0736313727833,21396.0,0.7967380000000001
185.0,-1.0086391786116593,108.0,-89.62697563954946,21504.0,0.795712
186.0,-58.49482038457067,178.0,-89.51581601090663,21682.0,0.7940210000000001
187.0,-35.35046118183304,106.0,-88.32754575214604,21788.0,0.793014
188.0,-42.17374675898008,119.0,-86.56703109894495,21907.0,0.7918835
189.0,-22.79848877495543,161.0,-85.92907748677007,22068.0,0.790354
190.0,-56.238841718587835,163.0,-86.10506342522245,22231.0,0.7888055
191.0,-69.60829277610338,149.0,-85.92993341946487,22380.0,0.78739
192.0,-85.35198088305918,126.0,-85.68908863460997,22506.0,0.786193
193.0,-27.274819196721893,110.0,-85.94581532796803,22616.0,0.7851480000000001
194.0,0.008865264338226098,92.0,-85.25652600336075,22708.0,0.784274
195.0,-46.61676137630566,241.0,-83.71856114002794,22949.0,0.7819845000000001
196.0,-10.178382623531107,149.0,-83.01405788672785,23098.0,0.7805690000000001
197.0,-88.13387346681014,198.0,-81.76794972431999,23296.0,0.778688
198.0,-29.17371183376906,110.0,-80.9367515018702,23406.0,0.7776430000000001
199.0,-68.94986315524946,184.0,-80.59900000487663,23590.0,0.775895
200.0,-92.01383780841824,84.0,-79.71193870625275,23674.0,0.775097
201.0,-63.205079719117784,127.0,-79.62201161773645,23801.0,0.7738905
202.0,-318.4794702814298,87.0,-81.30095735759691,23888.0,0.773064
203.0,-69.02830366342657,78.0,-80.88631718494362,23966.0,0.7723230000000001
204.0,12.186131244804898,103.0,-76.13200157987076,24069.0,0.7713445
205.0,-60.987580730351084,189.0,-76.17927253978192,24258.0,0.769549
206.0,-13.649171490991236,159.0,-75.87162092304143,24417.0,0.7680385000000001
207.0,-4.531076262592336,103.0,-75.70350812761859,24520.0,0.7670600000000001
208.0,-51.93055965076677,119.0,-75.73439835134012,24639.0,0.7659295
209.0,-76.0704865124586,203.0,-75.82267709610007,24842.0,0.764001
210.0,-20.926677240834294,163.0,-75.15180368123603,25005.0,0.7624525
211.0,-28.453180738263327,156.0,-71.94706181154832,25161.0,0.7609705
212.0,-70.65560840252891,145.0,-70.31923379156382,25306.0,0.759593
213.0,-13.97935197673739,184.0,-70.2097880493295,25490.0,0.757845
214.0,-117.71993980829086,117.0,-67.58465473194858,25607.0,0.7567335000000001
215.0,-57.45937648715826,99.0,-67.83935646035778,25706.0,0.755793
216.0,-183.89011061142605,75.0,-69.3647760376388,25781.0,0.7550805
217.0,-12.928217877336621,97.0,-67.78080302209234,25878.0,0.754159
218.0,-49.412380782500584,128.0,-67.45638178816627,26006.0,0.752943
219.0,-15.050260379080896,121.0,-67.14762698770741,26127.0,0.7517935
220.0,-27.269496037863647,176.0,-66.66133524582057,26303.0,0.7501215
221.0,-20.235724893885973,138.0,-65.73190438518924,26441.0,0.7488105
222.0,-18.195033746480206,134.0,-65.53188386724688,26575.0,0.7475375
223.0,-20.79419684489821,102.0,-64.5414460903646,26677.0,0.7465685
224.0,-1.1393983264663348,200.0,-63.64908684048996,26877.0,0.7446685
225.0,-46.2436939411714,101.0,-62.53489975432128,26978.0,0.743709
226.0,-92.6032761439305,90.0,-62.040536620287476,27068.0,0.742854
227.0,-15.619804252103691,150.0,-61.7691662912194,27218.0,0.741429
228.0,-34.264266099548465,186.0,-61.6400402826527,27404.0,0.739662
229.0,-12.083377696771592,191.0,-60.3912078921374,27595.0,0.7378475
230.0,-3.989895881166362,225.0,-59.78940956707338,27820.0,0.7357100000000001
231.0,-26.147198775559502,130.0,-59.60425246429808,27950.0,0.734475
232.0,-30.81157069069549,90.0,-58.2666185265876,28040.0,0.73362
233.0,17.315410163864,258.0,-57.22053330474836,28298.0,0.731169
234.0,-55.341704591605534,150.0,-56.88939510181405,28448.0,0.7297440000000001
235.0,-117.09392969884509,116.0,-57.53174694901954,28564.0,0.728642
236.0,-53.19175078608202,145.0,-57.127830815804074,28709.0,0.7272645
237.0,14.162881692835754,156.0,-55.86124551034725,28865.0,0.7257825
238.0,-50.826229850752966,83.0,-55.64386372377457,28948.0,0.724994
239.0,-53.212472040348075,117.0,-55.66931988198005,29065.0,0.7238825
240.0,-7.570301419115864,73.0,-54.838870948127706,29138.0,0.7231890000000001
241.0,1.3944875206735219,203.0,-54.422247906499095,29341.0,0.7212605000000001
242.0,-19.00869989120963,127.0,-54.45641156618681,29468.0,0.720054
243.0,-109.75786018728942,162.0,-55.09079454937367,29630.0,0.718515
244.0,-53.46043661021608,129.0,-53.53816652687474,29759.0,0.7172895
245.0,-3.2068123057716207,93.0,-53.476066019574404,29852.0,0.7164060000000001
246.0,-9.651214917714881,129.0,-52.949337333590705,29981.0,0.7151805
247.0,-21.918414384234595,280.0,-52.3305700607971,30261.0,0.7125205000000001
248.0,-16.410344642747745,101.0,-52.179214233977234,30362.0,0.7115610000000001
249.0,6.727164708737334,348.0,-51.38035408404702,30710.0,0.7082550000000001
250.0,-28.390354142375003,177.0,-51.634867525025484,30887.0,0.7065735
251.0,-52.88043481899501,170.0,-51.69085326908791,31057.0,0.7049585
252.0,21.499470789800142,95.0,-51.25961287055417,31152.0,0.704056
253.0,-42.40922961914222,99.0,-51.1270480665202,31251.0,0.7031155
254.0,-52.787244299673375,154.0,-51.59374381645142,31405.0,0.7016525
255.0,-49.46114719399282,193.0,-52.27647927874213,31598.0,0.699819
256.0,-48.477910181410905,336.0,-52.00939630254859,31934.0,0.6966270000000001
257.0,-61.865710177007415,231.0,-52.03021715358192,32165.0,0.6944325
258.0,-97.45702528732227,235.0,-52.41584559026352,32400.0,0.6922
259.0,3.8330764414137946,112.0,-52.19146068302561,32512.0,0.691136
260.0,-29.547515687270277,168.0,-51.326271146407436,32680.0,0.68954
261.0,-24.17049059242764,152.0,-51.214182057598634,32832.0,0.688096
262.0,-21.73144897803124,98.0,-49.51644347741635,32930.0,0.687165
263.0,-39.44358322865587,119.0,-48.91327567229336,33049.0,0.6860345000000001
264.0,-31.201384822511258,85.0,-48.68865354151729,33134.0,0.685227
265.0,-19.382309537655303,197.0,-46.552567845125076,33331.0,0.6833555
266.0,-74.28326262701503,197.0,-47.10667643493265,33528.0,0.681484
267.0,-49.89839765500379,103.0,-46.88886842665407,33631.0,0.6805055
268.0,17.864143588560466,266.0,-46.36108225038397,33897.0,0.6779785
269.0,-3.6125226548762868,84.0,-45.76677810424612,33981.0,0.6771805
270.0,11.968444026501345,253.0,-44.781885997683574,34234.0,0.674777
271.0,-65.10595860110072,304.0,-44.18047567804719,34538.0,0.671889
272.0,-59.6158869183832,144.0,-44.52011728313383,34682.0,0.670521
273.0,7.393278634802227,500.0,-43.48704260447351,35182.0,0.6657710000000001
274.0,-46.47610893573089,217.0,-43.0911334859281,35399.0,0.6637095000000001
275.0,84.50889480541707,500.0,-41.75858667743586,35899.0,0.6589595
276.0,-44.70911036024346,119.0,-41.804563525842894,36018.0,0.657829
277.0,-48.60557711225306,106.0,-41.23141312098348,36124.0,0.656822
278.0,-43.463989653959885,119.0,-41.133397273097124,36243.0,0.6556915000000001
279.0,-30.461841885784565,282.0,-41.24077271990836,36525.0,0.6530125
280.0,3.367115963334413,227.0,-40.24297771996436,36752.0,0.6508560000000001
281.0,-8.000331300122227,108.0,-38.76627896289095,36860.0,0.64983
282.0,38.23040739132756,126.0,-37.94210103324085,36986.0,0.648633
283.0,-48.1727467283052,238.0,-38.085869239736354,37224.0,0.6463720000000001
284.0,-81.38449065538032,147.0,-38.443066998074926,37371.0,0.6449755
285.0,-120.44512093258905,159.0,-39.6374318156147,37530.0,0.6434650000000001
286.0,-7.701460499415887,137.0,-39.129498216763146,37667.0,0.6421635000000001
287.0,117.19415668041202,500.0,-37.604052038140686,38167.0,0.6374135000000001
288.0,-96.6136472889538,404.0,-38.148451043440424,38571.0,0.6335755000000001
289.0,-36.51012551498577,148.0,-38.285567410840734,38719.0,0.6321695
