Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
32.0,-61.00566465482924,96.0,-203.13662468369802,3268.0,0.968954
33.0,-163.9466275828817,73.0,-201.94904901397632,3341.0,0.9682605
34.0,-77.05074248684687,81.0,-198.2755694102372,3422.0,0.967491
35.0,-96.64249768802382,130.0,-195.3717673610311,3552.0,0.966256
36.0,-104.88757279211025,68.0,-192.8583175118944,3620.0,0.96561
37.0,-141.3208234622216,71.0,-191.46541226730866,3691.0,0.9649355
38.0,-397.36325257977586,95.0,-196.8837764860578,3786.0,0.964033
39.0,-239.24102831100902,141.0,-197.96985986618475,3927.0,0.9626935
40.0,-188.80047905487334,76.0,-197.74062534590195,4003.0,0.9619715
41.0,-151.66592251544037,175.0,-196.61685210613462,4178.0,0.960309
42.0,-63.35192314361413,87.0,-193.443877607027,4265.0,0.9594825
43.0,-251.47793201410087,97.0,-194.7935067792845,4362.0,0.958561
44.0,-69.61397488224341,83.0,-191.94851741798814,4445.0,0.9577725
45.0,-121.74615982857266,131.0,-190.38846502711223,4576.0,0.956528
46.0,-172.89007213628898,68.0,-190.00806518165956,4644.0,0.955882
47.0,-235.47335505997563,105.0,-190.97541177481523,4749.0,0.9548845
48.0,-180.93806046703935,193.0,-190.76630028923657,4942.0,0.953051
49.0,-45.4343697509546,73.0,-187.80034252314917,5015.0,0.9523575
50.0,-181.87068646935626,122.0,-187.68174940207328,5137.0,0.9511985000000001
51.0,-129.86875265359765,128.0,-186.54816123053456,5265.0,0.9499825
52.0,-234.93876619059998,122.0,-187.4787497874589,5387.0,0.9488235
53.0,-280.46564212868293,105.0,-189.23321945427446,5492.0,0.9478260000000001
54.0,-88.29019867130069,129.0,-187.36390425458976,5621.0,0.9466005
55.0,-144.53765289458704,111.0,-186.58524513895335,5732.0,0.945546
56.0,-235.06412476162768,163.0,-187.45093941792967,5895.0,0.9439975
57.0,-154.74913938927588,87.0,-186.8772236279533,5982.0,0.943171
58.0,-305.74050233329785,93.0,-188.92659050218336,6075.0,0.9422875000000001
59.0,-224.70055986491997,105.0,-189.53292896595855,6180.0,0.94129
60.0,-119.25482897502098,140.0,-188.36162729944292,6320.0,0.93996
61.0,-80.49169588828828,76.0,-186.59326776811253,6396.0,0.939238
62.0,-66.93482113098939,210.0,-184.66329282235247,6606.0,0.937243
63.0,-193.24923024873863,94.0,-184.79957754340623,6700.0,0.93635
64.0,-114.64859107072895,100.0,-183.70346837977064,6800.0,0.9354
65.0,-180.00749215099682,124.0,-183.64660720702028,6924.0,0.934222
66.0,-250.56724437278444,83.0,-184.66055625498637,7007.0,0.9334335
67.0,-165.22648166720413,142.0,-184.3704954402434,7149.0,0.9320845
68.0,-70.64253193031774,118.0,-182.69802538862683,7267.0,0.9309635
69.0,-313.0417519782387,163.0,-184.5870649044183,7430.0,0.929415
70.0,-364.96237956835256,81.0,-187.16385511390308,7511.0,0.9286455
71.0,-133.23160214091828,134.0,-186.4042459171005,7645.0,0.9273725
72.0,-80.5213176328896,122.0,-184.93364969093088,7767.0,0.9262135
73.0,-232.67654265726782,164.0,-185.58766192334645,7931.0,0.9246555
74.0,-48.33633177588877,108.0,-183.73291421865108,8039.0,0.9236295
75.0,-104.52159326044755,94.0,-182.6767632725417,8133.0,0.9227365000000001
76.0,-272.7113851324989,149.0,-183.86142934964641,8282.0,0.9213210000000001
77.0,-202.17101695835095,114.0,-184.0992162017075,8396.0,0.920238
78.0,-54.271484095884134,137.0,-182.43475809778667,8533.0,0.9189365
79.0,-125.51989585283813,133.0,-181.71431680354684,8666.0,0.917673
80.0,-75.7783196315386,112.0,-180.39011683889674,8778.0,0.916609
81.0,-194.08619083760317,117.0,-180.5592041722141,8895.0,0.9154975
82.0,-51.27938940795485,64.0,-178.9826210653329,8959.0,0.9148895
83.0,-82.12868598758428,93.0,-177.81570618487808,9052.0,0.914006
84.0,-92.48534800349947,140.0,-176.79986858748072,9192.0,0.912676
85.0,-463.9535352462578,137.0,-180.17814701876043,9329.0,0.9113745
86.0,-73.84743349808122,89.0,-178.94174337317116,9418.0,0.910529
87.0,-251.1663081063407,123.0,-179.77191078389723,9541.0,0.9093605
88.0,-46.85115521336463,149.0,-178.26144765241392,9690.0,0.907945
89.0,-117.95771591626367,97.0,-177.58387763290662,9787.0,0.9070235
90.0,-91.84707254319639,109.0,-176.63124646524315,9896.0,0.905988
91.0,-125.57238584711277,97.0,-176.07016008482412,9993.0,0.9050665
92.0,-100.06225169674731,123.0,-175.24398716756244,10116.0,0.903898
93.0,-75.2681926314097,131.0,-174.16897862416292,10247.0,0.9026535
94.0,-95.11655138584906,88.0,-173.32799535567023,10335.0,0.9018175
95.0,-42.38413149163479,107.0,-171.94963889394353,10442.0,0.900801
96.0,-218.06655513616178,130.0,-172.43002343813336,10572.0,0.899566
97.0,1.2990363457818574,78.0,-170.63900220324763,10650.0,0.898825
98.0,-253.52865838634673,125.0,-171.4848150214425,10775.0,0.8976375
99.0,-158.4886449466915,131.0,-171.35354057624298,10906.0,0.896393
100.0,-24.238360873762232,107.0,-169.88238877921816,11013.0,0.8953765
101.0,-55.59551781644588,112.0,-168.2276775163601,11125.0,0.8943125000000001
102.0,-46.30038982710297,141.0,-166.4201168148125,11266.0,0.892973
103.0,-50.63358321646754,111.0,-165.8085901741282,11377.0,0.8919185000000001
104.0,-152.36051413541338,124.0,-162.58349771563252,11501.0,0.8907405
105.0,-309.82615743549434,165.0,-164.3873197323245,11666.0,0.889173
106.0,-376.5353402750314,145.0,-167.52873926287012,11811.0,0.8877955
107.0,-91.15413318413825,102.0,-164.379020998174,11913.0,0.8868265
108.0,-65.00925702313572,120.0,-161.50855731535253,12033.0,0.8856865
109.0,-86.06190601728237,88.0,-158.27770982789906,12121.0,0.8848505
110.0,-24.183036408703202,81.0,-157.36134685845386,12202.0,0.884081
111.0,-113.31464782431497,65.0,-156.78443457302626,12267.0,0.8834635
112.0,-38.705300621392844,207.0,-156.22328953405034,12474.0,0.881497
113.0,-268.2772346870347,124.0,-156.06268045899026,12598.0,0.8803190000000001
114.0,-46.070810807532986,75.0,-152.92420094889215,12673.0,0.8796065
115.0,-139.74876959710525,139.0,-151.60017309838724,12812.0,0.878286
116.0,-153.8892143945554,107.0,-150.45981793393065,12919.0,0.8772695
117.0,-65.31517925348643,104.0,-148.02957871993783,13023.0,0.8762815
118.0,-159.82804206285022,139.0,-148.40121260724197,13162.0,0.874961
119.0,-88.54022080930625,131.0,-147.53392003815696,13293.0,0.8737165
120.0,-181.20126236021622,166.0,-148.32892590834516,13459.0,0.8721395000000001
121.0,-32.70276265482626,99.0,-145.83008586534035,13558.0,0.8711990000000001
122.0,-9.52708610084889,149.0,-144.69576864674,13707.0,0.8697835
123.0,-40.88317332504506,183.0,-144.84346375430314,13890.0,0.868045
124.0,-68.1748863060889,181.0,-142.37286797138594,14071.0,0.8663255000000001
125.0,-40.806509556329466,80.0,-140.7519483537035,14151.0,0.8655655
126.0,-105.40446764095798,144.0,-141.2834127733132,14295.0,0.8641975
127.0,-196.99812782468175,124.0,-142.15450811268735,14419.0,0.8630195
128.0,-61.56700195360894,175.0,-140.4955710443966,14594.0,0.861357
129.0,-66.10020995360367,71.0,-139.36555666378956,14665.0,0.8606825
130.0,-62.91229001585014,148.0,-139.13633716231124,14813.0,0.8592765
131.0,-139.12659716849063,171.0,-138.85626182955653,14984.0,0.8576520000000001
132.0,-49.50913797257248,189.0,-138.74129656273396,15173.0,0.8558565
133.0,-114.31588204487831,68.0,-138.24498910735394,15241.0,0.8552105
134.0,-162.14155538470496,102.0,-139.09589723633252,15343.0,0.8542415
135.0,-50.13947111495594,96.0,-138.63086697060183,15439.0,0.8533295000000001
136.0,-34.80531391276631,109.0,-137.93004438180841,15548.0,0.852294
137.0,-30.43840805795,87.0,-136.82122022776565,15635.0,0.8514675
138.0,-268.16996421710417,168.0,-135.52928734413896,15803.0,0.8498715
139.0,-91.26973445131466,89.0,-134.04957440554202,15892.0,0.8490260000000001
140.0,-0.45282398175237404,140.0,-132.1660978548108,16032.0,0.847696
141.0,-12.217721016628317,170.0,-130.7716158398227,16202.0,0.8460810000000001
142.0,-78.6015939906892,128.0,-130.9241125482934,16330.0,0.844865
143.0,-46.25892863664689,230.0,-128.8719225145189,16560.0,0.84268
144.0,-343.3531064485293,90.0,-131.60931383018175,16650.0,0.841825
145.0,-87.84518316422725,135.0,-131.27030406353828,16785.0,0.8405425
146.0,-84.34815490800133,68.0,-130.3848848912554,16853.0,0.8398965
147.0,-201.5392763412188,160.0,-130.04554410406786,17013.0,0.8383765000000001
148.0,-5.488290047832436,207.0,-128.29104639987577,17220.0,0.83641
149.0,-29.214189456428585,81.0,-128.12884459693052,17301.0,0.8356405
150.0,-57.30304242428309,173.0,-126.88316815647978,17474.0,0.833997
151.0,-23.94433579072114,137.0,-125.82392398785102,17611.0,0.8326955
152.0,-36.21332455162353,150.0,-123.83666957146124,17761.0,0.8312705
153.0,-14.61296689783147,130.0,-121.17814281915273,17891.0,0.8300355
154.0,-184.56274243185825,115.0,-122.14086825675831,18006.0,0.828943
155.0,-92.94830943706594,136.0,-121.62497482218313,18142.0,0.827651
156.0,-24.522859917082158,178.0,-119.51956217373768,18320.0,0.82596
157.0,-36.75128807062644,115.0,-118.33958366055118,18435.0,0.8248675000000001
158.0,-82.1973884647369,116.0,-116.10415252186559,18551.0,0.8237655
159.0,-149.39550754870254,144.0,-115.3511019987034,18695.0,0.8223975
160.0,-13.58547037609847,215.0,-114.29440841271418,18910.0,0.8203550000000001
161.0,-103.90710086817576,158.0,-114.52856246251302,19068.0,0.818854
162.0,2.613737194876549,104.0,-113.83307687925436,19172.0,0.817866
163.0,-9.964453434366987,156.0,-112.00022911111064,19328.0,0.816384
164.0,1.1695006445287532,97.0,-110.84204819395809,19425.0,0.8154625
165.0,-59.584457078196735,173.0,-109.63781784323008,19598.0,0.8138190000000001
166.0,-62.16192828761155,139.0,-107.75376468237837,19737.0,0.8124985
167.0,-74.94492247496235,117.0,-106.85094909045594,19854.0,0.8113870000000001
168.0,-39.579477567524805,158.0,-106.54031854682799,20012.0,0.809886
169.0,-30.89248833547302,147.0,-103.71882591040035,20159.0,0.8084895000000001
170.0,-76.61705443234555,101.0,-100.83537265904027,20260.0,0.8075300000000001
171.0,-48.73835434957695,162.0,-99.99044018112686,20422.0,0.805991
172.0,-53.67163643954578,111.0,-99.72194336919341,20533.0,0.8049365
173.0,-49.00712805059112,156.0,-97.88524922312665,20689.0,0.8034545
174.0,-22.40141575446586,206.0,-97.62590006291242,20895.0,0.8014975
175.0,-40.857079821434844,138.0,-96.9892549285223,21033.0,0.8001865
176.0,-81.52738560900853,115.0,-95.07741493328739,21148.0,0.799094
177.0,-41.54804770366973,112.0,-93.47118524074058,21260.0,0.79803
178.0,7.579576791273638,203.0,-92.85267463186901,21463.0,0.7961015
179.0,-15.283721680290412,215.0,-91.75031289014352,21678.0,0.7940590000000001
180.0,-113.15725348764371,97.0,-92.12410222870457,21775.0,0.7931375
181.0,-18.37800372044407,158.0,-90.36702035753298,21933.0,0.7916365000000001
182.0,-40.87145988450346,107.0,-90.26294106229847,22040.0,0.79062
183.0,-12.657505133517887,81.0,-89.5682292537578,22121.0,0.7898505
184.0,-17.996006089775065,174.0,-88.82333583462058,22295.0,0.7881975
185.0,-6.069195039342674,131.0,-84.24449243255144,22426.0,0.786953
186.0,-27.84729759143417,166.0,-83.78449107348497,22592.0,0.7853760000000001
187.0,-123.61876501561072,142.0,-82.50901564257764,22734.0,0.784027
188.0,-21.700998202811675,118.0,-82.25751407247212,22852.0,0.782906
189.0,-34.44920167800868,198.0,-81.42242893008957,23050.0,0.7810250000000001
190.0,-38.19001809108934,206.0,-80.88585838556851,23256.0,0.7790680000000001
191.0,-72.71539656290724,117.0,-80.35728849272645,23373.0,0.7779565
192.0,-13.147563069350852,104.0,-79.4881416064525,23477.0,0.7769685000000001
193.0,0.3739848506103982,160.0,-78.73171983163229,23637.0,0.7754485
194.0,-81.94908831285167,153.0,-78.6000452009023,23790.0,0.773995
195.0,9.300487703114001,129.0,-78.08319900895482,23919.0,0.7727695
196.0,-42.60495964174567,115.0,-76.32858305401066,24034.0,0.7716770000000001
197.0,-20.32084033399792,195.0,-76.54478182080845,24229.0,0.7698245
198.0,-148.04814951714368,119.0,-75.48997673211642,24348.0,0.768694
199.0,-70.15963411342061,161.0,-74.60668662378372,24509.0,0.7671645
200.0,-41.60288887797199,126.0,-74.78033190382581,24635.0,0.7659675
201.0,-18.90020785687237,108.0,-74.41337880423006,24743.0,0.7649415
202.0,-27.40124075224277,102.0,-74.22438731348147,24845.0,0.7639725
203.0,111.53942187371007,500.0,-72.6026572625797,25345.0,0.7592225
204.0,-1.7844405163793766,151.0,-71.09689652638936,25496.0,0.757788
205.0,-41.78711445222683,105.0,-68.41650609655669,25601.0,0.7567905
206.0,-114.68749014175546,152.0,-65.79802759522391,25753.0,0.7553465
207.0,-121.47947588414269,233.0,-66.10128102222397,25986.0,0.753133
208.0,-40.96671206575035,305.0,-65.86085557265011,26291.0,0.7502355
209.0,-49.93332231102701,135.0,-65.49956973558756,26426.0,0.748953
210.0,5.056708256795048,126.0,-65.20717228893258,26552.0,0.7477560000000001
211.0,-62.80068991159452,169.0,-64.70203270980537,26721.0,0.7461505
212.0,-124.30105289594158,148.0,-65.55799023255085,26869.0,0.7447445
213.0,-120.21436790305687,127.0,-64.07736156471108,26996.0,0.743538
214.0,-71.09687942039562,153.0,-64.32762225083971,27149.0,0.7420845
215.0,-42.71656539274849,207.0,-63.35730020879613,27356.0,0.740118
216.0,-89.58910859009245,174.0,-62.7142991507515,27530.0,0.738465
217.0,-54.12538606290851,233.0,-62.602401218845735,27763.0,0.7362515000000001
218.0,-48.22244776047665,145.0,-61.486345275821996,27908.0,0.734874
219.0,-15.168180293646941,158.0,-60.75262487066541,28066.0,0.733373
220.0,-23.03587426023745,142.0,-59.17097098966562,28208.0,0.732024
221.0,-22.197952829610074,96.0,-59.06592289141346,28304.0,0.731112
222.0,-64.09542922917288,131.0,-59.61160632269669,28435.0,0.7298675000000001
223.0,-127.3373312424347,184.0,-60.47614790187058,28619.0,0.7281195
224.0,-56.0237878738923,142.0,-60.35463691754862,28761.0,0.7267705
225.0,-66.35964405939126,129.0,-60.610168262579236,28890.0,0.7255450000000001
226.0,-44.51653154672384,102.0,-60.0012889016369,28992.0,0.7245760000000001
227.0,-123.37500800394672,142.0,-59.26505770342955,29134.0,0.7232270000000001
228.0,-118.78209234200317,118.0,-59.83720860731348,29252.0,0.722106
229.0,-67.45684876915954,129.0,-59.850774995469045,29381.0,0.7208805
230.0,-85.70322036604642,125.0,-60.07868429897101,29506.0,0.719693
231.0,-35.23453161119026,224.0,-59.03976364339801,29730.0,0.717565
232.0,-74.7569848318864,210.0,-59.29224211199114,29940.0,0.71557
233.0,-19.920161254286413,88.0,-58.34828490408523,30028.0,0.714734
234.0,-49.42544338546479,103.0,-57.22112378409283,30131.0,0.7137555
235.0,26.103243628030498,219.0,-56.45869663666297,30350.0,0.7116750000000001
236.0,-99.88772250532612,93.0,-57.10952072258857,30443.0,0.7107915
237.0,-54.579087139828836,125.0,-57.350927513407356,30568.0,0.709604
238.0,-35.40315637908694,105.0,-55.023259435027185,30673.0,0.7086065
239.0,-21.03439527535778,162.0,-54.320906043267605,30835.0,0.7070675
240.0,-57.125519152186435,167.0,-54.887632994971945,31002.0,0.705481
241.0,-66.06237157697869,107.0,-55.42607950057546,31109.0,0.7044645
242.0,-19.419523220484535,270.0,-54.83425879287341,31379.0,0.7018995
243.0,10.561720307382572,116.0,-54.26605230343313,31495.0,0.7007975
244.0,-36.60944974081857,86.0,-51.19861573635601,31581.0,0.6999805000000001
245.0,-61.62121552020908,154.0,-50.93637605991583,31735.0,0.6985175
246.0,-86.75991918659427,117.0,-50.960493702701754,31852.0,0.697406
247.0,-120.41939647707815,158.0,-50.14929490406034,32010.0,0.695905
248.0,-80.7790829435368,130.0,-50.9022028330174,32140.0,0.6946700000000001
249.0,20.83166445095212,144.0,-50.40174429394359,32284.0,0.6933020000000001
250.0,-33.70338462139941,110.0,-50.16574771591475,32394.0,0.692257
251.0,-45.94302952672592,274.0,-50.385734653274795,32668.0,0.689654
252.0,-45.317818744942,183.0,-50.47677959520798,32851.0,0.6879155
253.0,-67.32329812239132,141.0,-51.00388290745357,32992.0,0.6865760000000001
254.0,-27.73772899410892,139.0,-49.43563277307609,33131.0,0.6852555
255.0,-42.79786748669121,104.0,-48.93412835357233,33235.0,0.6842675
256.0,-64.37776439665643,136.0,-49.332677398368084,33371.0,0.6829755
257.0,-84.27928572204405,215.0,-49.807957374882264,33586.0,0.680933
258.0,-58.594887045294406,124.0,-49.57193236068783,33710.0,0.6797550000000001
259.0,-46.4271456010032,149.0,-48.54224874121084,33859.0,0.6783395000000001
260.0,-108.47653244542617,422.0,-49.49115936190412,34281.0,0.6743305
261.0,-74.22790500689801,101.0,-49.19436740329135,34382.0,0.673371
262.0,4.0702147195664224,100.0,-49.17980262804444,34482.0,0.672421
263.0,-42.82215020655567,98.0,-49.50837959576633,34580.0,0.67149
264.0,-4.300443976964289,108.0,-49.563079041981254,34688.0,0.6704640000000001
265.0,-12.803102076167676,214.0,-49.09526549196097,34902.0,0.668431
266.0,-23.79366134771695,232.0,-48.711582822562015,35134.0,0.666227
267.0,-34.65361318522048,109.0,-48.3086697296646,35243.0,0.6651915
268.0,36.3882703922772,500.0,-47.54899225006658,35743.0,0.6604415
269.0,-41.74701190923696,157.0,-47.65753748580423,35900.0,0.65895
270.0,-5.561538521965332,192.0,-46.946982326700414,36092.0,0.6571260000000001
271.0,-36.16703443637064,135.0,-46.82126912756836,36227.0,0.6558435
272.0,-121.0008954661418,136.0,-47.494561717834316,36363.0,0.6545515000000001
273.0,-11.837530728853011,250.0,-47.12286574461694,36613.0,0.6521765
274.0,-51.86752515920951,122.0,-47.41752683866437,36735.0,0.6510175
275.0,-38.54909781219664,263.0,-47.39444701857199,36998.0,0.6485190000000001
276.0,-67.13072609796356,165.0,-47.250480423461546,37163.0,0.6469515000000001
277.0,89.41035170845389,500.0,-45.9408964293403,37663.0,0.6422015000000001
278.0,-64.54550524806574,129.0,-46.6621472497337,37792.0,0.640976
279.0,-21.031145168907443,213.0,-46.719621484619864,38005.0,0.6389525
280.0,10.292758516158784,219.0,-45.485121364581836,38224.0,0.6368720000000001
281.0,-66.11311047155283,168.0,-45.96247243209293,38392.0,0.6352760000000001
282.0,-122.19087743079302,216.0,-46.775666607555834,38608.0,0.633224
283.0,14.867280337833208,103.0,-46.500418752842315,38711.0,0.6322455
284.0,-61.524444066892244,99.0,-46.93570313261349,38810.0,0.631305
285.0,-85.52769839355916,196.0,-47.73028816615565,39006.0,0.629443
286.0,-28.000723011739694,252.0,-47.731822420358704,39258.0,0.627049
287.0,-49.316985112483465,123.0,-46.988804621327425,39381.0,0.6258805000000001
288.0,83.23544972439387,500.0,-45.939440142055375,39881.0,0.6211305
289.0,-75.44107848370389,108.0,-46.34935891011232,39989.0,0.6201045000000001
290.0,-122.82538880208949,111.0,-47.19571261722233,40100.0,0.6190500000000001
291.0,20.67329886833336,237.0,-46.261825662909914,40337.0,0.6167985
292.0,71.25369588990526,500.0,-45.41781307331737,40837.0,0.6120485
293.0,-26.00741411978204,141.0,-45.68162706302129,40978.0,0.6107090000000001
294.0,-35.80066939789333,134.0,-45.2201428738717,41112.0,0.6094360000000001
295.0,-46.97528257261608,269.0,-45.78290057662901,41381.0,0.6068805
296.0,107.27025917383938,500.0,-44.284148388473156,41881.0,0.6021305000000001
297.0,-79.0913755566006,136.0,-44.87185374069918,42017.0,0.6008385
298.0,41.76207607042756,500.0,-42.97375148482347,42517.0,0.5960885
299.0,-22.45373864326315,148.0,-42.49669253012189,42665.0,0.5946825
300.0,-9.675031650475091,108.0,-42.17741395784692,42773.0,0.5936565
301.0,-70.65864659463237,139.0,-42.69499834522452,42912.0,0.592336
302.0,-16.54817750889724,77.0,-42.58646771279106,42989.0,0.5916045000000001
303.0,104.88200758348458,500.0,-42.653041855693324,43489.0,0.5868545000000001
304.0,116.89559955070355,500.0,-41.46624145502249,43989.0,0.5821045
305.0,-105.29101322851925,130.0,-42.10128044278543,44119.0,0.5808695
306.0,-31.49950186711925,73.0,-41.269400560039045,44192.0,0.580176
307.0,-41.899262676123804,100.0,-40.473598427958876,44292.0,0.579226
308.0,-46.64044095416256,101.0,-40.530335716842984,44393.0,0.5782665
309.0,-10.472054445950889,194.0,-40.13572303819223,44587.0,0.5764235
310.0,-29.809957120173138,110.0,-40.48438969196191,44697.0,0.5753785
311.0,3.5235118546531226,141.0,-39.82114767429944,44838.0,0.5740390000000001
312.0,-55.624784478692284,129.0,-39.13438499012694,44967.0,0.5728135000000001
313.0,-75.7339318865273,154.0,-38.68958062996165,45121.0,0.5713505000000001
314.0,-47.96568861171428,129.0,-38.45826872187483,45250.0,0.570125
315.0,85.36678456578518,500.0,-37.17743522228949,45750.0,0.5653750000000001
316.0,-22.747300383978228,388.0,-36.50901714022835,46138.0,0.5616890000000001
317.0,-46.14036712663283,172.0,-36.42916695086559,46310.0,0.5600550000000001
318.0,-107.39976463022802,132.0,-37.020940119563114,46442.0,0.5588010000000001
319.0,-7.7716573118141525,84.0,-36.94697488974478,46526.0,0.558003
320.0,146.4207291264166,500.0,-35.25240885587825,47026.0,0.553253
321.0,41.087840206083214,500.0,-34.61955092552132,47526.0,0.5485030000000001
322.0,-22.857122924429945,238.0,-34.20716786247388,47764.0,0.5462420000000001
323.0,-22.996642303368958,197.0,-33.16376097308322,47961.0,0.5443705000000001
324.0,-35.34589549859446,78.0,-32.95698204933024,48039.0,0.5436295
325.0,-89.51449446018171,165.0,-33.18853055333815,48204.0,0.542062
326.0,-24.98591530370139,139.0,-32.99322439090792,48343.0,0.5407415
327.0,116.51343863868892,500.0,-30.594339924481563,48843.0,0.5359915000000001
328.0,-75.47027807338227,121.0,-30.16122178179536,48964.0,0.534842
329.0,-86.20807408301799,138.0,-30.348734034933944,49102.0,0.533531
330.0,-59.94213820557056,135.0,-30.091123213329183,49237.0,0.5322485000000001
331.0,-31.66391431195659,117.0,-30.05541704033685,49354.0,0.5311370000000001
332.0,69.89293770660467,500.0,-28.608917814951937,49854.0,0.526387
333.0,-61.08372608988795,191.0,-29.020553463307955,50045.0,0.5245725000000001
334.0,-45.174587958509065,311.0,-28.9780449090384,50356.0,0.5216180000000001
335.0,-28.32683457877441,154.0,-29.522345691106445,50510.0,0.520155
336.0,-16.02574214913038,144.0,-28.683725887544494,50654.0,0.5187870000000001
337.0,-48.025872738966264,161.0,-28.618193743535866,50815.0,0.5172575
338.0,122.41872085836847,500.0,-27.03997497116131,51315.0,0.5125075000000001
339.0,-29.571079290662922,194.0,-27.125341811314364,51509.0,0.5106645000000001
340.0,-37.88741238085091,234.0,-26.93296074360101,51743.0,0.5084415
341.0,-17.509557204243393,99.0,-26.44743259987365,51842.0,0.507501
342.0,-39.60599820066832,359.0,-26.649297349675486,52201.0,0.5040905
343.0,4.800322705817251,152.0,-26.706911325691138,52353.0,0.5026465
344.0,71.89386611382115,500.0,-25.621878167144743,52853.0,0.4978965000000001
345.0,-79.1978517154146,128.0,-25.7976445290968,52981.0,0.4966805000000001
346.0,100.60481543949426,500.0,-23.923997182835915,53481.0,0.49193050000000005
347.0,-22.86574765357544,194.0,-22.948460694600886,53675.0,0.4900875
348.0,114.20658840136399,500.0,-20.998603981151877,54175.0,0.4853375000000001
349.0,-64.27491601851554,100.0,-21.849669785846555,54275.0,0.4843875000000001
350.0,-4.8543486888745235,124.0,-21.561179426521303,54399.0,0.48320950000000007
351.0,-182.52437060084702,223.0,-22.926992837262514,54622.0,0.48109100000000005
352.0,-74.4165451568913,97.0,-23.217980101382008,54719.0,0.4801695
353.0,52.37288250893878,500.0,-22.021018295068714,55219.0,0.4754195000000001
354.0,-11.664070326421452,165.0,-21.860281708391838,55384.0,0.47385200000000005
355.0,3.9588350660738314,128.0,-21.392714682864188,55512.0,0.47263600000000006
356.0,105.35535756986124,500.0,-19.69538346319901,56012.0,0.467886
357.0,-105.67534963503766,248.0,-19.909344102328944,56260.0,0.4655300000000001
358.0,32.801622837687574,114.0,-18.995379003499124,56374.0,0.46444700000000005
359.0,-20.2921472545557,96.0,-18.73402902003465,56470.0,0.46353500000000003
360.0,-10.530957952266633,78.0,-17.754573275103056,56548.0,0.46279400000000004
361.0,-25.46535468186073,130.0,-17.266947771852678,56678.0,0.46155900000000005
362.0,-36.148172488609625,121.0,-17.669131643934442,56799.0,0.4604095
363.0,-28.715905018318665,343.0,-17.528069192052072,57142.0,0.4571510000000001
364.0,-36.1779750256348,221.0,-17.84684450253878,57363.0,0.45505150000000005
365.0,49.39846042092621,500.0,-17.224828877567838,57863.0,0.4503015
366.0,-23.31045250911413,181.0,-17.21999678918181,58044.0,0.44858200000000004
367.0,99.29110180883666,500.0,-15.88054963924124,58544.0,0.4438320000000001
368.0,111.8904651137785,500.0,-15.125527692026226,59044.0,0.4390820000000001
369.0,-4.345018486328051,500.0,-14.751507757797135,59544.0,0.43433200000000005
370.0,13.890255412165786,500.0,-14.556989818455826,60044.0,0.429582
371.0,6.82672093985731,196.0,-14.127052264693546,60240.0,0.4277200000000001
372.0,-2.410221380769854,500.0,-12.941145523839825,60740.0,0.42297000000000007
373.0,81.94416965013454,500.0,-12.003328520049955,61240.0,0.41822000000000004
