Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
42.0,-334.3537226017488,109.0,-177.151666518071,5031.0,0.9522055
43.0,-209.07151248528461,85.0,-177.89398851730854,5116.0,0.951398
44.0,-89.57155652157338,76.0,-175.8866605174055,5192.0,0.950676
45.0,-102.50744079360064,83.0,-174.25601119020982,5275.0,0.9498875
46.0,-198.5089646586504,122.0,-174.78324930908894,5397.0,0.9487285
47.0,-335.4416903244079,89.0,-178.20151401154254,5486.0,0.947883
48.0,-306.1565011279607,124.0,-180.86724290980123,5610.0,0.946705
49.0,-234.65892218691292,97.0,-181.96503228280352,5707.0,0.9457835
50.0,-106.95554299315826,99.0,-180.4648424970106,5806.0,0.944843
51.0,6.491440360562777,102.0,-176.79903302921505,5908.0,0.943874
52.0,-85.31509137884747,139.0,-175.03972645901564,6047.0,0.9425535
53.0,-93.22191001795895,125.0,-173.49599407333534,6172.0,0.941366
54.0,-165.37689106498487,112.0,-173.34564031392145,6284.0,0.940302
55.0,-113.33920514120332,105.0,-172.25461421987202,6389.0,0.9393045
56.0,-93.21977299114413,115.0,-170.84327776935905,6504.0,0.938212
57.0,-88.3940226588663,74.0,-169.39679960952583,6578.0,0.937509
58.0,-42.34707290186017,108.0,-167.20628708008334,6686.0,0.936483
59.0,-198.27449143758417,111.0,-167.73286681495622,6797.0,0.9354285
60.0,-193.89635210690503,73.0,-168.16892490315539,6870.0,0.934735
61.0,-6.05802015330417,94.0,-165.51136908758406,6964.0,0.9338420000000001
62.0,-202.64245303685433,120.0,-166.11025753837873,7084.0,0.932702
63.0,-191.30495077877987,107.0,-166.5101733040994,7191.0,0.9316855
64.0,-152.93935793166523,124.0,-166.2981293139051,7315.0,0.9305075
65.0,-241.47297859017635,146.0,-167.45466545661697,7461.0,0.9291205
66.0,-277.7324145498548,103.0,-169.12554044287813,7564.0,0.928142
67.0,-316.65524542807157,116.0,-171.32747633817954,7680.0,0.92704
